id,image_path,label,text,reason
56834,56834.png,1,,derides the muslims as killers of gay men.
56843,56843.png,1,,disrespects the blacks by downplaying the past when they were kept as slaves for farming.
56871,56871.png,1,,derides the mexicans as illegal immigrants whose opinions should be disregarded.
56891,56891.png,1,,derides the blacks as thieves.
56907,56907.png,1,,dehumanizes the females as less capable humans suited for household chores like doing laundry.
56910,56910.png,1,,uses derogatory terms against the blacks and bringing up their history of being traded as slaves.
56930,56930.png,1,,mocks the jews by making fun of their plight in the gas chambers during the holocaust.
56974,56974.png,1,,mocks the blacks for having fathers that refuse to accept their children and abandon them.
57013,57013.png,1,,uses derogatory terms against the whites.
57042,57042.png,1,,incites violence against the blacks and asking for them to be killed otherwise they will take all the white women.
57064,57064.png,1,,mocks the lgbt community as mentally ill.
57093,57093.png,1,,dehumanizes the females as less capable humans suited for household chores like dishwashing.
57120,57120.png,1,,mocks the jews by suggesting that hitler would be forgiven by god even after he killed the millions of jews.
57124,57124.png,1,,mocks the jews as misers that are unwilling to split a bill evenly.
57134,57134.png,1,,disrespects the blacks by suggesting there was a just reason for them to be made slaves in the past.
57142,57142.png,1,,disrespects the jews by downplaying hitler's gassing of the jews.
57164,57164.png,1,,derides the blacks as rapists.
57189,57189.png,1,,derides the people with physical disabilities as a mistake.
57203,57203.png,1,,derides the muslims as killers of canadians.
57236,57236.png,1,,derides the muslims as people that beat their sisters.
57284,57284.png,1,,disrespects the jews by making fun of the holocaust.
57302,57302.png,1,,derides the blacks for having children with whites to preserve their species.
57348,57348.png,1,,disrespects the jews by downplaying the burning of jews during wwii as cooking in the oven.
57401,57401.png,1,,derides the lgbt community as people that will burn eternally in hell.
57412,57412.png,1,,mocks the people with physical disabilities by suggesting their movement aids can be used for go cart building.
57421,57421.png,1,,disrespects the jews by downplaying the holocaust.
57426,57426.png,1,,derides the muslims as bomb makers.
57430,57430.png,1,,derides the muslims as killers of white people.
57438,57438.png,1,,mocks the jews by joking about the story of anne frank.
57630,57630.png,1,,mocks the muslims by suggesting pigs as gifts for muslims that religiously abstain from them.
57631,57631.png,1,,dehumanizes the blacks as farm equipment.
57638,57638.png,1,,mocks the lgbt community as something that didnt exist back in the day.
57693,57693.png,1,,mocks the people with physical disabilities by suggesting they crawl on the beach.
57802,57802.png,1,,dehumanizes the people with physical disabilities as lesser humans that are missing parts.
57821,57821.png,1,,derides the jews as the enemy that burnt down notre dame to send a message to the world.
57826,57826.png,1,,mocks the lgbt community by making fun of the pride movement.
57831,57831.png,1,,mocks the muslims as goat rapists.
57840,57840.png,1,,mocks the lgbt community by calling transgender women fake women.
57861,57861.png,1,,derides the whites as redneck trash that are rude crude and crass.
57913,57913.png,1,,mocks the mexicans for extreme carpooling.
57918,57918.png,1,,derides the muslims as rapists thieves and killers that have no moral repercussions.
57962,57962.png,1,,mocks the lgbt community by labelling gays as fruits.
57968,57968.png,1,,mocks the muslims for wearing the burqa because they are so ugly.
57982,57982.png,1,,derides the muslims as killers that the government keeps bringing in.
58019,58019.png,1,,derides the muslims as all radicals that will kill if one does not follow their god.
58023,58023.png,1,,mocks the females for having drunk and abusive partners.
58061,58061.png,1,,mocks the lgbt community for their identities and calling them fat as well.
58091,58091.png,1,,derides the muslims as suicide bombers that do so to get closer to their god.
58124,58124.png,1,,derides the muslims by referring to the quran as a declaration of war.
58127,58127.png,1,,derides the muslims for hiding bombs as a pregnancy bump.
58136,58136.png,1,,derides the whites as the problem with america.
58164,58164.png,1,,mocks the lgbt community.
58170,58170.png,1,,mocks the whites for smelling like dogs.
58190,58190.png,1,,derides the muslims as either pedophiles or goat fuckers.
58196,58196.png,1,,mocks the jews by reminding them that their ancestors never escaped from the gas chambers.
58204,58204.png,1,,mocks the lgbt community by not recognising their gender identities.
58209,58209.png,1,,incites violence and hate against the females by suggesting that they get beaten up.
58246,58246.png,1,,derides the whites as xenophobic people that want the mexicans deported.
58247,58247.png,1,,mocks the people with physical disabilities for being unable to give handjobs.
58301,58301.png,1,,derides the muslims and asking for them to go back to arabia if they do not want their feelings to be hurt.
58312,58312.png,1,,ridicules the males as stupid.
58327,58327.png,1,,dehumanizes the females as less capable humans suited for household chores like mopping the floor.
58340,58340.png,1,,derides the blacks as a race that should be aborted.
58361,58361.png,1,,disrespects the lgbt community by stating that only two genders exist.
58367,58367.png,1,,derides the europeans as rapists pilagers and thieves of the native americans.
58421,58421.png,1,,uses derogatory terms against the blacks.
58490,58490.png,1,,derides the muslims as killers and having incestuous relationships.
58604,58604.png,1,,mocks the people with intellectual disabilities for having an extra chromosome.
58609,58609.png,1,,mocks the muslims by suggesting they engage in group sex with goats.
58612,58612.png,1,,derides the mexicans as unclean and uncivil.
58631,58631.png,1,,disrespects the lgbt community by mocking transgender woman and refusing to recognise their gender.
58649,58649.png,1,,uses derogatory terms against the lgbt community to mock them.
58706,58706.png,1,,disrespects the people with intellectual disabilities by making fun of down syndrome and suggesting that up syndrome is possible if you get high enough.
58740,58740.png,1,,incites violence against the muslims by referencing a crusade to liberate ourselves from muslims.
58743,58743.png,1,,derides the jews as a parasitic cancer unto the nations.
58764,58764.png,1,,mocks the people with physical disabilities for being unable to see the emojis made for them.
58904,58904.png,1,,derides the whites as racists that should be killed.
58906,58906.png,1,,derides the jews as hypocrites that play the role of victim while victimising everyone else.
59026,59026.png,1,,derides the jews as perverts and enemies of the people that caused many to go into bankruptcy.
59043,59043.png,1,,disrespects the blacks by suggesting that the whites have been secretly calling them racial slurs.
